600,11,广州,500
601,29,海口,501
602,10,上海,502
603,38,上海,503
604,24,上海,504
605,22,海口,505
606,25,重庆,506
607,10,重庆,507
608,29,广州,508
609,20,上海,509
610,10,北京,510
611,31,海口,511
612,16,北京,512
613,23,重庆,513
614,16,广州,514
615,31,广州,515
616,21,上海,516
617,22,上海,517
618,18,上海,518
619,18,广州,519
620,25,海口,520
621,37,重庆,521
622,23,广州,522
623,29,重庆,523
624,10,重庆,524
625,19,上海,525
626,38,广州,526
627,16,海口,527
628,20,北京,528
629,19,上海,529
630,16,北京,530
631,33,上海,531
632,31,上海,532
633,27,广州,533
634,21,重庆,534
635,23,海口,535
636,25,重庆,536
637,29,北京,537
638,17,上海,538
639,19,上海,539
640,31,海口,540
641,38,重庆,541
642,32,北京,542
643,19,海口,543
644,39,北京,544
645,38,海口,545
646,35,广州,546
647,16,北京,547
648,11,广州,548
649,19,海口,549
650,38,广州,550
651,39,广州,551
652,23,广州,552
653,23,重庆,553
654,21,上海,554
655,28,广州,555
656,23,广州,556
657,39,重庆,557
658,38,上海,558
659,29,海口,559
660,29,上海,560
661,26,广州,561
662,22,上海,562
663,12,海口,563
664,13,重庆,564
665,32,海口,565
666,30,海口,566
667,33,广州,567
668,26,上海,568
669,20,广州,569
670,26,重庆,570
671,35,广州,571
672,13,北京,572
673,39,海口,573
674,20,广州,574
675,25,重庆,575
676,38,广州,576
677,15,海口,577
678,22,重庆,578
679,29,北京,579
680,15,上海,580
681,19,上海,581
682,37,重庆,582
683,25,海口,583
684,12,海口,584
685,29,重庆,585
686,34,上海,586
687,31,广州,587
688,27,重庆,588
689,27,北京,589
690,24,海口,590
691,31,上海,591
692,17,广州,592
693,16,广州,593
694,32,海口,594
695,25,广州,595
696,22,重庆,596
697,13,广州,597
698,21,广州,598
699,20,上海,599
700,26,重庆,600
701,31,北京,601
702,26,北京,602
703,34,重庆,603
704,33,广州,604
705,33,广州,605
706,35,上海,606
707,33,上海,607
708,19,上海,608
709,37,重庆,609
710,14,海口,610
711,26,广州,611
712,27,海口,612
713,26,重庆,613
714,13,重庆,614
715,38,海口,615
716,16,广州,616
717,27,重庆,617
718,33,重庆,618
719,12,海口,619
720,10,上海,620
721,12,海口,621
722,39,上海,622
723,34,北京,623
724,18,重庆,624
725,10,广州,625
726,21,重庆,626
727,21,北京,627
728,14,北京,628
729,30,海口,629
730,12,广州,630
731,23,海口,631
732,22,北京,632
733,20,重庆,633
734,19,广州,634
735,30,北京,635
736,35,海口,636
737,14,北京,637
738,34,北京,638
739,18,北京,639
740,28,广州,640
741,25,广州,641
742,17,海口,642
743,36,广州,643
744,18,北京,644
745,14,上海,645
746,23,北京,646
747,15,广州,647
748,19,海口,648
749,22,重庆,649
750,18,北京,650
751,13,重庆,651
752,33,广州,652
753,15,北京,653
754,27,广州,654
755,33,海口,655
756,10,重庆,656
757,15,重庆,657
758,25,重庆,658
759,22,北京,659
760,29,广州,660
761,24,北京,661
762,18,广州,662
763,39,北京,663
764,39,海口,664
765,36,重庆,665
766,20,北京,666
767,37,海口,667
768,34,北京,668
769,27,上海,669
770,29,上海,670
771,19,上海,671
772,11,北京,672
773,20,重庆,673
774,23,重庆,674
775,18,广州,675
776,27,广州,676
777,34,北京,677
778,22,重庆,678
779,22,海口,679
780,10,上海,680
781,33,上海,681
782,29,广州,682
783,33,广州,683
784,14,重庆,684
785,31,北京,685
786,19,北京,686
787,36,广州,687
788,29,海口,688
789,38,北京,689
790,19,上海,690
791,19,上海,691
792,26,北京,692
793,21,北京,693
794,33,重庆,694
795,17,上海,695
796,17,上海,696
797,22,海口,697
798,17,北京,698
799,24,海口,699
800,35,上海,700
801,20,重庆,701
802,18,北京,702
803,13,广州,703
804,31,海口,704
805,20,北京,705
806,36,上海,706
807,33,重庆,707
808,14,广州,708
809,11,重庆,709
810,39,广州,710
811,37,上海,711
812,13,海口,712
813,26,海口,713
814,21,北京,714
815,29,北京,715
816,20,重庆,716
817,34,广州,717
818,17,广州,718
819,21,海口,719
820,28,广州,720
821,33,上海,721
822,17,重庆,722
823,24,北京,723
824,36,海口,724
825,35,重庆,725
826,35,上海,726
827,34,海口,727
828,11,海口,728
829,27,重庆,729
830,19,广州,730
831,12,上海,731
832,36,上海,732
833,36,广州,733
834,10,上海,734
835,37,上海,735
836,22,广州,736
837,12,海口,737
838,27,广州,738
839,39,重庆,739
840,34,海口,740
841,14,北京,741
842,19,上海,742
843,17,重庆,743
844,21,广州,744
845,39,北京,745
846,17,重庆,746
847,38,北京,747
848,34,广州,748
849,10,北京,749
850,27,上海,750
851,30,北京,751
852,30,海口,752
853,35,海口,753
854,10,北京,754
855,16,上海,755
856,22,上海,756
857,23,海口,757
858,39,北京,758
859,17,重庆,759
860,13,重庆,760
861,35,重庆,761
862,20,上海,762
863,11,上海,763
864,33,上海,764
865,14,北京,765
866,27,重庆,766
867,29,重庆,767
868,32,海口,768
869,18,广州,769
870,39,重庆,770
871,23,重庆,771
872,23,北京,772
873,10,北京,773
874,26,海口,774
875,38,北京,775
876,24,海口,776
877,34,上海,777
878,30,北京,778
879,29,重庆,779
880,18,广州,780
881,15,广州,781
882,13,广州,782
883,38,重庆,783
884,33,上海,784
885,33,上海,785
886,12,广州,786
887,20,广州,787
888,25,北京,788
889,23,上海,789
890,23,重庆,790
891,36,重庆,791
892,38,上海,792
893,35,上海,793
894,17,北京,794
895,39,北京,795
896,22,海口,796
897,25,海口,797
898,36,海口,798
899,34,上海,799
900,33,海口,800
901,18,上海,801
902,17,上海,802
903,16,重庆,803
904,16,重庆,804
905,20,重庆,805
906,26,北京,806
907,21,北京,807
908,36,重庆,808
909,17,重庆,809
910,21,北京,810
911,34,北京,811
912,23,重庆,812
913,33,广州,813
914,29,上海,814
915,13,广州,815
916,18,海口,816
917,24,广州,817
918,11,重庆,818
919,27,广州,819
920,18,重庆,820
921,27,广州,821
922,25,广州,822
923,37,上海,823
924,19,北京,824
925,24,海口,825
926,33,重庆,826
927,35,海口,827
928,12,北京,828
929,15,广州,829
930,22,重庆,830
931,21,海口,831
932,22,重庆,832
933,24,上海,833
934,27,广州,834
935,39,上海,835
936,16,上海,836
937,11,重庆,837
938,17,北京,838
939,27,广州,839
940,12,重庆,840
941,38,重庆,841
942,33,北京,842
943,29,广州,843
944,35,重庆,844
945,36,上海,845
946,11,北京,846
947,31,海口,847
948,31,海口,848
949,14,重庆,849
950,37,重庆,850
951,17,广州,851
952,10,重庆,852
953,23,广州,853
954,15,广州,854
955,32,上海,855
956,30,上海,856
957,27,海口,857
958,19,海口,858
959,21,海口,859
960,15,广州,860
961,20,上海,861
962,11,重庆,862
963,26,北京,863
964,37,重庆,864
965,38,重庆,865
966,17,海口,866
967,30,海口,867
968,24,重庆,868
969,12,北京,869
970,33,重庆,870
971,19,重庆,871
972,24,上海,872
973,39,广州,873
974,17,重庆,874
975,12,上海,875
976,30,海口,876
977,18,北京,877
978,23,广州,878
979,17,北京,879
980,29,广州,880
981,38,北京,881
982,34,上海,882
983,17,广州,883
984,14,广州,884
985,36,广州,885
986,11,广州,886
987,10,重庆,887
988,29,北京,888
989,37,广州,889
990,11,重庆,890
991,25,海口,891
992,19,重庆,892
993,25,上海,893
994,32,北京,894
995,35,北京,895
996,22,北京,896
997,27,上海,897
998,36,海口,898
999,33,北京,899
1000,23,广州,900
1001,18,上海,901
1002,33,重庆,902
1003,18,重庆,903
1004,16,重庆,904
1005,30,重庆,905
1006,16,上海,906
1007,14,海口,907
1008,34,上海,908
1009,11,北京,909
1010,35,北京,910
1011,28,海口,911
1012,32,上海,912
1013,33,广州,913
1014,11,上海,914
1015,17,海口,915
1016,26,海口,916
1017,25,上海,917
1018,33,北京,918
1019,20,广州,919
1020,12,广州,920
1021,23,北京,921
1022,12,上海,922
1023,23,海口,923
1024,30,重庆,924
1025,31,上海,925
1026,10,广州,926
1027,16,海口,927
1028,25,重庆,928
1029,24,北京,929
1030,26,海口,930
1031,22,广州,931
1032,19,广州,932
1033,11,海口,933
1034,35,北京,934
1035,32,广州,935
1036,24,上海,936
1037,29,北京,937
1038,22,重庆,938
1039,24,上海,939
1040,16,广州,940
1041,35,重庆,941
1042,28,海口,942
1043,34,海口,943
1044,16,广州,944
1045,32,重庆,945
1046,27,重庆,946
1047,18,海口,947
1048,25,重庆,948
1049,16,广州,949
1050,20,海口,950
1051,29,重庆,951
1052,18,北京,952
1053,38,重庆,953
1054,15,北京,954
1055,24,广州,955
1056,16,海口,956
1057,28,北京,957
1058,17,海口,958
1059,12,广州,959
1060,21,广州,960
1061,20,上海,961
1062,21,北京,962
1063,14,广州,963
1064,30,海口,964
1065,34,广州,965
1066,14,广州,966
1067,20,北京,967
1068,13,海口,968
1069,30,海口,969
1070,10,重庆,970
1071,39,广州,971
1072,29,海口,972
1073,22,海口,973
1074,20,重庆,974
1075,18,重庆,975
1076,35,上海,976
1077,36,北京,977
1078,36,重庆,978
1079,35,重庆,979
1080,20,重庆,980
1081,25,上海,981
1082,30,北京,982
1083,11,上海,983
1084,32,上海,984
1085,10,重庆,985
1086,32,重庆,986
1087,20,海口,987
1088,34,北京,988
1089,19,上海,989
1090,16,北京,990
1091,14,广州,991
1092,36,海口,992
1093,35,重庆,993
1094,27,上海,994
1095,37,上海,995
1096,29,海口,996
1097,27,北京,997
1098,17,海口,998
1099,16,重庆,999
